,domains,counts
411,"['DUF1059', 'Peripla_BP_3', 'HTH_23', 'GlcNAc_2-epim', 'PfkB', 'cyc_hxne_CoA_dh', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'SDR_subfam_2', 'SDR_subfam_1', 'mycofact_glyco', 'efflux_EmrB', 'TRI12', 'npdG', 'ECH_1']",1
412,"['DUF1059', 'Peripla_BP_3', 'ccpA', 'T2SSM', 'CDF', 'TetR_N', 'Beta-lactamase', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'SDR_subfam_2', 'mycofact_glyco', 'cyc_hxne_CoA_dh', 'TetR_N', 'HTH_IclR', 'npdG']",1
413,"['DUF1254', 'DUF1214', 'MbtH', 'AA-adenyl-dom', 'alpha_am_amid', 'cyc_hxne_CoA_lg', 'AA-adenyl-dom', 'Condensation', 'alpha_am_amid', 'ligase_PEP_1', 'PP-binding', 'GAF', 'Rv0697', 'mycofact_glyco', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'TetR_C_1', 'PA_CoA_Oxy5', 'DNA_alkylation', 'glut_race', 'Pyr_redox_2', 'Reductase_C', 'SPW', 'TetR_N']",1
414,"['DUF1254', 'TAT_signal', 'MbtH', 'AA-adenyl-dom', 'Condensation', 'AMP-binding', 'alpha_am_amid', 'PP-binding', 'GAF', 'GAF_2', 'Rv0697', 'mycofact_glyco', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'TetR_C_1', 'TetR_N', 'PA_CoA_Oxy5', 'DNA_alkylation', 'glut_race', 'Pyr_redox_2', 'Reductase_C', 'SPW', 'TetR_N', 'TetR_C_31']",1
415,"['DUF1656', 'Pyr_redox_2', 'Reductase_C', 'DNA_alkylation', 'Voltage_CLC', 'DoxX_3', 'PA_CoA_Oxy5', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'SDR_subfam_1', 'CoA_transf_3', 'mycofact_creat', 'mycofact_glyco', 'GMC_mycofac_2', 'DUF5134']",1
416,"['DUF1931', 'DUF5335', 'DUF1254', 'DUF1214', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'SDR_subfam_2', 'mycofact_glyco', 'Rxyl_3153', 'Fer4_15', 'nuoF_fam']",1
417,"['DUF2063', 'mft_etfB', 'Fer4_2', 'Fer4', 'GG-red-SF', 'DAO', 'ETF_alpha', 'ETF', 'mycofact_OYE_2', 'mycofact_OYE_1', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Fer4_19', 'P450_cycloAA_1', 'TetR_N', 'RHH_4', 'Uma2', 'SoxH_rel_PQQ_2', 'P450_rel_GT_act']",1
418,"['DUF218', 'PrmC_rel_meth', 'Aldedh', 'TetR_N', 'HTH_7', 'CSD', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'DUF4097', 'BTAD', 'Trans_reg_C', 'AAA_22', 'PhoH', 'ABC2_membrane', 'drrA', 'pimC_large', 'adh_short']",1
419,"['DUF2749', 'DUF3040', 'Pyr_redox_2', 'DNA_alkylation', 'DoxX_3', 'DoxX', 'PA_CoA_Oxy5', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'SDR_subfam_1', 'CoA_transf_3', 'mycofact_creat', 'mycofact_glyco', 'GMC_mycofac_2', 'Rv1155_F420']",1
420,"['DUF2749', 'Epimerase', 'HTH_31', 'rve_3', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'SDR_subfam_2', 'mycofact_creat', 'Nterm_IS4', 'DDE_Tnp_1', 'DUF6374', 'mycofact_glyco', 'Apelin', 'Amidase']",1
421,"['DUF3048', 'DUF3048_C', 'ASH', 'HTH_18', 'AraC_binding', 'PhyH', 'Inhibitor_I36', 'CoA_transf_3', 'rpoC_TIGR', 'rpoB', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'G3P_acyltransf', 'APH', 'tartro_sem_red', 'NLPC_P60', 'tolA_full', 'guaA_Cterm', 'guaA_Nterm', 'Pyridoxal_deC']",1
422,"['DUF347', 'DUF6345', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Methyltransf_23', 'Methyltransf_12', 'Methyltransf_25', 'menH_SHCHC', 'Amidase', 'HxlR', 'Alkyl_sulf_C', 'AMP-binding', 'AMP-binding_C']",1
423,"['CYP450_TxtE', 'TetR_N', 'RutR', 'efflux_EmrB', 'Rv0697', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'HTH_23', 'Sig70_famx2', 'Glyoxalase_6', 'Pyr_redox_2', 'HTH_AsnC-type', 'MarR', 'Sigma70_r4', 'DDAH_eukar', 'EutK_C', 'Orn_aminotrans']",1
424,"['CYP450_TxtE', 'TetR_N', 'HTH_7', 'efflux_EmrB', 'Rv0697', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Co_AT_N', 'Sig70_famx2', 'Glyoxalase_6', 'Pyr_redox_2', 'Reductase_C', 'HTH_AsnC-type', 'MarR', 'Sigma70_r4', 'DDAH_eukar', 'Orn_aminotrans']",1
425,"['COesterase', 'LPAM_2', 'CYP450_TxtE', 'Rv0697', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Malic_M', 'malic', 'Sig70_famx2', 'Glyoxalase_6', 'Pox_RNA_pol_35', 'Pyr_redox_2', 'Reductase_C', 'TetR_N', 'TetR_C_6', 'MlaE']",1
426,"['AAA_5', 'MCM', 'AAA_30', 'Rxyl_3153', 'FAD_binding_3', 'NAD_binding_8', 'DUF1707', 'actino_HemFlav', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'Pyrid_ox_like', 'TetR_C_1', 'drrA', 'drrB', 'ABC2_membrane', 'UPF0225', 'SEC-C', 'mycofact_creat', 'Peripla_BP_2']",1
427,"['AAA_5', 'VWA_CoxE', 'Fe-ADH', 'HisKA_3', 'DUF3369', 'Response_reg', 'GerE', 'pro_imino_pep_1', 'Methyltransf_11', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM']",1
428,"['AA_permease_2', 'AA_permease_2', 'HTH_IclR', 'Dimerisation', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'HTH_25', 'EAL', 'MarR', 'padR_acidobact', 'GntR', 'MM_CoA_mutase', 'lao', 'mmCoA_mut_beta', 'Tho1_MOS11_C', 'YCII', 'DUF6596', 'Sigma70_r2', 'Sigma70_r4_2', 'Sigma70_r4', 'AraC_binding_2', 'HTH_18']",1
429,"['ABC2_membrane', 'phenyl_ABC_PedC', 'drrA', 'DapC_direct', 'Aldedh', 'PA_CoA_ligase', 'pcaR_pcaU', 'ABM', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'nickel_nikE', 'sufC', 'nickel_nikD', 'nickel_nikC', 'nickel_nikB', 'SBP_bac_5', 'Amidohydro_2']",1
430,"['ABC_choXWV_perm', 'proV', 'BPD_transp_1', 'quinone_pig3', 'NRPS_term_dom', 'mycofact_creat', 'mycofact_glyco', 'SDR_subfam_2', 'Mycofactocin_RRE', 'mycofact_TetR', 'mycofactocin', 'mycofact_rSAM', 'DeoRC', 'HTH_DeoR', '2A0114', 'pdxA', 'SBD_N', 'NBD_C']",1
431,"['ACT', 'Ni_hydr_CYTB', 'Rxyl_3153', 'actino_HemFlav', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'DNA_binding_1', 'dnlj', 'PNTB', 'pntA', 'APP_amyloid', 'Meth_synt_2']",1
432,"['AFOR_C', 'AFOR_N', 'mycofact_glyco', 'ETF', 'FeFe_hydrog_B1', 'Fer4', 'GG-red-SF', 'ETF_alpha', 'ETF', 'mycofact_OYE_2', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'Fe-ADH', 'LysR_substrate', 'HTH_1', 'phoR_proteo', 'sensory_box', 'VWA_CoxE', 'AAA', 'cmk', 'adk', 'Fe-ADH', 'SCM_rSAM_ScmF', 'rSAM_Geo_metal']",1
433,"['AFOR_C', 'AFOR_N', 'mycofact_glyco', 'ETF', 'Fer4_2', 'Fer4', 'GG-red-SF', 'ETF_alpha', 'ETF', 'mycofact_OYE_2', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'NUDIX', 'DUF4187', 'PEP_his_kin', 'PAS_4', 'HisKA', 'DivIC', 'VWA_CoxE', 'AAA', '26Sp45', 'adk', 'Fe-ADH', 'ntrC']",1
434,"['AFOR_C', 'AFOR_N', 'mycofact_glyco', 'ETF', 'Fer4_2', 'Fer4', 'GG-red-SF', 'ETF_alpha', 'ETF', 'mycofact_OYE_2', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'NUDIX', 'DZR', 'zf-ribbon_3', 'zinc_ribbon_2', 'UPF0547', 'DUF772', 'SHOCT', 'DZR', 'YoeB_toxin', 'PhdYeFM_antitox', 'EamA', 'phoR_proteo', 'sensory_box', 'DivIC']",1
435,"['AFOR_C', 'AFOR_N', 'mycofact_glyco', 'ETF', 'FrhG', 'GG-red-SF', 'Se_ygfK', 'ETF_alpha', 'mycofact_OYE_2', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'NUDIX', 'zf-NADH-PPase', 'zf-ribbon_3', 'phoR_proteo', 'Response_reg', 'Fe-ADH', 'MFS_1', 'LacY_symp', 'Paired_CXXCH_1', 'Isochorismatase', 'sCache_3_3', 'sCache_3_2', 'HAMP']",1
436,"['AHSA1', 'HTH_20', 'G_glu_transpept', 'TetR_N', 'TetR_C_6', 'Abhydrolase_1', 'Methyltransf_11', 'mycofact_TetR', 'Co_AT_N', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_OYE_1', 'SDR_subfam_1', 'mycofact_OYE_2', 'Acetyltransf_1', 'ATP-grasp_4', '/NonD']",1
437,"['AMP-binding', 'AMP-binding_C', 'AMP-binding', 'AMP-binding_C', 'VWA_CoxE', 'AAA_5', 'Cob-chelat-sub', 'PEP_resp_reg', 'PpsR-CrtJ', 'AAA_18', 'Aldedh', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'SDR_subfam_2', 'mycofact_glyco', 'Bac_DnaA_C', 'SMC_prok_B', 'DUF6245']",1
438,"['AMP-binding', 'AMP-binding_C', 'AcCoA-C-Actrans', 'DUF6344', 'TetR_N', 'HTH_30', 'HTH_38', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'SDR_subfam_2', 'mycofact_glyco', 'mycofact_creat', 'Lipase_3', 'Laminin_II', 'Perilipin', 'TNFR_16_TM']",1
439,"['AMP-binding', 'AMP-binding_C', 'Acyl-CoA_dh_1', 'pimC_large', 'ECH_1', 'actino_HemFlav', 'SDR_subfam_2', 'mycofact_creat', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'HTH_23', 'adh_short_C2', 'menE', 'AcCoA-C-Actrans', 'adh_short_C2', 'TetR_N', 'mycofact_TetR', 'Acyl-CoA_dh_1', 'Acyl-CoA_dh_N', 'Acyl-CoA_dh_M']",1
440,"['AMP-binding', 'AMP-binding_C', 'DHPS', 'Amidohydro_3', 'ECH_1', 'ECH_2', 'actino_HemFlav', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'HTH_29', 'adh_short_C2', 'GntR', 'HTH_5', 'TrmB', 'HTH_Crp_2', 'menE', 'CoA_transf_3', 'citE', 'butyr_acet_CoA', 'AcetylCoA_hydro']",1
441,"['AMP-binding', 'AMP-binding_C', 'oxalate_oxc', 'oxalate_frc', 'sensory_box', 'mycofact_TetR', 'mycofact_glyco', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'Rv0697', 'Beta-lactamase', 'EF-G', 'Abhydrolase_1', 'HxlR', 'adh_short', 'MutL']",1
442,"['Abhydrolase_1', 'GMC_mycofac_2', 'mycofact_glyco', 'Lipocalin_2', 'mycofact_creat', 'SDR_subfam_1', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'RibD_C', 'Beta-lactamase', 'Glyoxalase', 'DJC28_CD', 'Acetyltransf_10', 'ABC2_membrane', 'drrC']",1
443,"['Abhydrolase_1', 'menH_SHCHC', 'actino_HemFlav', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_creat', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'PepSY_TM', 'DUF5134', 'zf-HC2', 'YtpI', 'sigma70-ECF', 'HTH_23', 'Caa3_CtaG', 'ATPase-IB_hvy', 'HMA', 'YkpC']",1
444,"['AAA_5', 'RuvB_N', '26Sp45', 'VWA_CoxE', 'nico', 'Fe-ADH', 'HisKA_3', 'GerE', 'Response_reg', 'Methyltransf_25', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'AMP-binding', 'AMP-binding_C', 'ABM', 'COesterase', 'Acetyltransf_1', 'MPAB_Lcp_cat', 'MR_MLE_C', 'Enolase_like_N']",1
445,"['AAA_5', 'AAA_16', 'VWA_CoxE', 'Fe-ADH', 'HisKA_3', 'GAF_2', 'GerE', 'Response_reg', 'Methyltransf_11', 'Methyltransf_23', 'DMRT5_DMB', 'Ribosomal_L29e', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_OYE_1', 'DUF222', 'mycofact_OYE_2', 'mycofact_creat', 'mycofact_glyco', 'GAF', 'Trans_reg_C']",1
446,"['Ac_CoA_lig_AcsA', 'adk', 'GerE', 'GAF_2', 'LexA_DNA_bind', 'HTH_38', 'mycofact_TetR', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'Rv0697', 'SpoIIE', 'PAS_4', 'HATPase_c_2', 'GAF_2', 'adh_short', 'SDR_subfam_1', 'Beta-lactamase', 'urea_trans_UrtE']",1
447,"['AAA_5', 'AAA_16', 'Alpha-amylase', 'treS_nterm', 'DUF222', 'HNH', 'DHDPS', 'Polyketide_cyc2', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'Pyrid_ox_like', 'mycofact_creat', 'Phage_TAC_6', 'DUF6052', 'MCPsignal', 'HAMP', 'DUF1664', 'SH3_and_anchor', 'Transp_cyt_pur']",1
448,"['2A0121', 'DUF1254', 'TIGR00145', 'Peptidase_M75', 'Cupredoxin_1', 'tat_substr_1', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'TIGR03943', 'Peptidase_S11', 'DEAH_box_HrpB', 'TrbC', 'Hemerythrin']",1
449,"['2A0121', 'HTH_31', 'Guanylate_cyc', 'MerR_1', 'sda_mono', 'NUDIX', 'HTH_42', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'GMC_mycofac_2', 'NDMA_methanol', 'AAA_5', 'RuvB_N', 'VWA_CoxE', 'SBP_bac_11']",1
450,"['2A1904', 'Aldedh', 'SnoaL_2', 'SnoaL_4', 'Rxyl_3153', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'SDR_subfam_2', 'mycofact_glyco', 'NHEJ_ligase_prk', 'LigD_PE_dom', 'septum_zipA']",1
451,"['2TM', 'DUF779', 'Aldedh', 'actino_HemFlav', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_creat', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'NDMA_methanol', 'AAA_5', 'VWA_CoxE', 'Methyltransf_11', 'Response_reg', 'GerE', 'HisKA_3', 'Fe-ADH']",1
452,"['3a0107s01c2', '3a0107s02c', 'phosphate_pstC', 'ptsS_2', 'MaoC_dehydratas', '2A0121', 'mycofact_TetR', 'mycofactocin', 'mycofact_rSAM', 'rad_SAM_trio', 'actino_HemFlav', 'mycofact_creat', 'SDR_subfam_2', 'mycofact_glyco', 'Rxyl_3153', 'F420_Rv1855c', 'Bac_luciferase', 'Aldedh', 'Rxyl_3153']",1
453,"['3oxo_ACP_reduc', 'Aldo_ket_red', 'aconitase_1', 'Cupin_2', 'gas_vesic_GvpN', 'VWA_CoxE', 'Rxyl_3153', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'efflux_Bcr_CflA', 'MarR', 'HTH_24', 'LexA_DNA_bind', 'Pyridox_ox_2', 'Pyridox_ox_2', 'Usp', 'Usp', 'DUF2478', 'Pyridox_ox_2']",1
454,"['3oxo_ACP_reduc', 'adh_short_C2', 'AcCoA-C-Actrans', 'actino_HemFlav', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_creat', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'Acyl-CoA_dh_C', 'Acyl-CoA_dh_1', 'Acyl-CoA_dh_M', 'AcylCoA_DH_N', 'Acyl-CoA_dh_N', '4HBT', 'Pyr_redox_2', 'Reductase_C', 'Fer4_15', 'GerE', 'Response_reg', 'Amino_oxidase']",1
455,"['3oxo_ACP_reduc', 'kduD', 'pyruv_carbox', 'FCD', 'GntR', 'TetR_C_11', 'P450_rel_GT_act', 'Rv0697', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'mycofact_TetR', 'adh_short_C2', 'Pyr_redox_2', 'Reductase_C', 'Fer4_13', 'Fer4_6']",1
456,"['4HBT_2', 'HATPase_c_2', 'LcrH_SycD', 'AA_permease_2', 'mycofact_TetR', 'HTH_7', 'Rv0697', 'mycofact_glyco', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'MFS_1', 'TetR_N', 'Ubiq_cyt_C_chap', 'TetR_C_15', 'adh_short', 'HTH_Tnp_ISL3', 'Abhydrolase_3']",1
457,"['4HBT_3', 'TetR_N', 'TetR_C_6', 'TetR_C_11', 'Amidohydro_2', 'P450_rel_GT_act', 'Fer4_13', 'Fer4_6', 'Fer4', 'Fer4_2', 'adh_short_C2', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_creat', 'SDR_subfam_2', 'mycofact_glyco', 'actino_HemFlav', 'TetR_N', 'TetR_C_29']",1
458,"['4OH_2_O_val_ald', 'ac_ald_DH_ac', 'catechol_dmpE', 'pcaR_pcaU', 'cyc_hxne_CoA_dh', 'TetR_N', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'SDR_subfam_2', 'mycofact_glyco', 'npdG', 'MtN3_slv', 'PGPGW']",1
459,"['4hydroxCoAred', 'mycofact_glyco', 'Phosphodiest', 'PQQ_2', 'PQQ', 'PQQ_3', 'mycofact_creat', 'efflux_EmrB', 'MFS_1', 'mycofact_OYE_2', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'DUF952', 'NDMA_methanol', 'AAA_5', 'VWA_CoxE', 'SBP_bac_5', 'TAT_signal', 'TAT_signal_seq', 'nickel_nikB']",1
460,"['AA-adenyl-dom', 'Condensation', 'D-ala-DACP-lig', 'alpha_am_amid', 'ligase_PEP_1', 'DHB_AMP_lig', 'PP-binding', 'AA-adenyl-dom', 'Condensation', 'AMP-binding', 'alpha_am_amid', 'PP-binding', 'GAF', 'Rv0697', 'mycofact_glyco', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'TetR_C_1', 'TetR_N', 'PA_CoA_Oxy5', 'DNA_alkylation', 'glut_race', 'Pyr_redox_2', 'SPW', 'TetR_N', 'mycofact_TetR']",1
461,"['AAA_16', 'ATPase_2', 'Peripla_BP_6', 'Acyl-CoA_dh_N', 'Peripla_BP_2', 'oxido_grp_1', 'rluA_subfam', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'mycofact_OYE_1', 'mycofact_OYE_2', 'ETF_alpha', 'ETF', 'GG-red-SF', 'FAD_binding_2', 'Trp_halogenase', 'Fer4_2', 'Fer4', 'zf-C2H2_11', 'mft_etfB', 'SDR_subfam_2']",1
462,"['AAA_16', 'Fe_dep_repress', 'DUF4185', 'BNR', 'ahpD_dom', 'MarR', 'HTH_IclR', 'HTH_Crp_2', 'Tautomerase', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'Methyltransf_25', 'Response_reg', 'GerE', 'HisKA_3', 'GAF_2', 'Fe-ADH', 'VWA_CoxE', 'AAA_5', '26Sp45', 'NDMA_methanol']",1
463,"['AAA_18', 'Abhydrolase_6', 'mycofact_TetR', 'Rv0697', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'NIR_SIR_ferr', 'actino_HemFlav', 'mycofact_creat', 'mycofact_glyco', 'TIGR00276', 'SCP2', 'Fer4_10', 'Fer4', 'Fer4_2', 'HxlR', 'Nudix_N_2']",1
464,"['AAA_33', 'APH', 'Response_reg', 'GerE', 'HTH_29', 'Pyridox_ox_2', 'HTH_30', 'FA_desaturase', 'DUF3099', 'GntR', 'FCD', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'SDR_subfam_2', 'mycofact_glyco', 'mycofact_creat', 'HTH_5', 'HTH_20', 'HTH_27', 'Glyoxalase', 'Glyoxalase_6', 'P450_rel_GT_act']",1
465,"['AcCoA-C-Actrans', '4HBT_2', 'MFS_1', 'Fer4_13', 'Pyr_redox_2', 'Reductase_C', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_glyco', 'Rv0697', 'Abhydrolase_6', '2A0114', 'AMP-binding', 'AMP-binding_C', 'MM_CoA_mutase', 'MaoC_dehydrat_N']",1
466,"['Ac_CoA_lig_AcsA', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'NDMA_methanol', 'VWA_CoxE', 'Methyltransf_25', 'BioC', 'Response_reg', 'GerE', 'HisKA_3', 'HATPase_c_2', 'Fe-ADH']",1
467,"['COesterase', 'CYP450_TxtE', 'TetR_N', 'mycofact_TetR', 'Rv0697', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'DUF2332', 'Pyr_redox_2', 'Reductase_C', 'SDR_subfam_1', 'EF-Tu', 'EF-G', 'rpsG_bact']",1
468,"['BD-FAE', 'Abhydrolase_6', 'GMC_mycofac_2', 'mycofact_glyco', 'mycofact_creat', 'CoA_transf_3', 'SDR_subfam_1', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'PA_CoA_Oxy5', 'DoxX_2', 'Pyr_redox_2', 'Reductase_C', 'NAD_binding_8', 'CbtA', 'Tic110']",1
469,"['BPD_transp_2', 'BPD_transp_2', 'dCMP_cyt_deam_1', 'SNAD4', 'DUF998', 'YCII', 'Rv0697', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'SDR_subfam_1', 'SDR_subfam_1', 'SDR_subfam_1', 'AAA_5', 'MCM', 'VWA_2', 'marine_srt_targ', 'DUF2201', 'actino_HemFlav', 'mycofact_creat']",1
470,"['BPD_transp_2', 'SDR_subfam_1', 'Ribonuc_L-PSP', 'HbpS-like', 'mycofact_TetR', 'mycofactocin', 'Mycofactocin_RRE', 'mycofact_rSAM', 'actino_HemFlav', 'mycofact_creat', 'SDR_subfam_2', 'mycofact_glyco', 'DUF11', 'Sortase', 'AAA_16', 'GerE', 'HTH_47', 'HTH_23', 'TPR_19']",1
471,"['BPD_transp_2', 'SGL', 'Aldedh', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Chorion_S16', 'DUF520', 'TOMM_kin_cyc', 'pepN_strep_liv', 'CSD', 'Peptidase_M48', 'DUF4010']",1
472,"['Bax1-I', 'GldA_ABC_ATP', 'ABC2_membrane_3', 'SDR_subfam_1', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Rv0697', 'SnoaL_2', 'MLTR_LBD', 'HTH_31', 'MmgE_PrpD_C', 'MmgE_PrpD', 'TIGR00147', 'FA_desaturase']",1
473,"['Bax1-I', 'drrA', 'ABC2_membrane_3', 'SDR_subfam_1', 'mycofact_glyco', 'mycofact_creat', 'actino_HemFlav', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'mycofact_TetR', 'Rv0697', 'SnoaL_2', 'MLTR_LBD', 'HTH_3', 'MmgE_PrpD_C', 'MmgE_PrpD', 'TIGR00147', 'FA_desaturase']",1
474,"['Beta-lactamase', 'CATASP', 'MbtH', 'AA-adenyl-dom', 'Condensation', 'D-ala-DACP-lig', 'alpha_am_amid', 'PP-binding', 'Thioesterase', 'AA-adenyl-dom', 'AMP-binding', 'Condensation', 'alpha_am_amid', 'PP-binding', 'GAF', 'GAF_2', 'Rv0697', 'mycofact_glyco', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'TetR_C_1', 'DUF6457', 'PA_CoA_Oxy5', 'DNA_alkylation', 'glut_race', 'SPW', 'TetR_N', 'mycofact_TetR']",1
475,"['Beta-lactamase', 'ogt', 'actino_HemFlav', 'mycofact_glyco', 'SDR_subfam_2', 'mycofact_creat', 'mycofact_rSAM', 'Mycofactocin_RRE', 'mycofactocin', 'NDMA_methanol', 'AAA_5', 'SelP_N', 'VWA_CoxE', 'KfrA_N', 'Methyltransf_11', 'Response_reg', 'GerE', 'HisKA_3', 'Fe-ADH']",1
